DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,FEX_MICRO_DPTO
7095674,1,3,5.70450755088057
7095674,1,4,5.70450755088057
7095675,1,1,3.78712075220741
7095692,1,1,3.92115333129505
7095693,1,1,3.3726595412333
7095693,1,2,3.3726595412333
7095697,1,1,4.26432276512245
7095706,1,2,4.83687069072836
7095708,1,1,4.69546168771383
7095712,1,2,3.24294186657048
7095713,1,1,
7095713,1,3,3.58909965576166
7095751,1,1,23.7477537946854
7095753,1,1,12.400106062588
7095755,1,1,17.990557171971
7095755,1,3,17.990557171971
7095756,1,1,22.3588314952815
7095758,1,1,10.3045220650874
7095765,1,1,
7095766,1,1,13.2455380191797
7095771,1,1,13.5833693227619
7095773,1,1,
7095774,1,1,
7095785,1,1,10.7418120734263
7095791,1,2,26.6820564794136
7095795,1,1,18.6860937095826
7095801,1,2,
7095808,1,1,
7095811,1,1,21.3599516369578
7095821,1,1,17.0247133504386
7095821,1,2,17.0247133504386
7095823,1,1,11.3786570451201
7095824,1,1,16.9780271211072
7095830,1,1,13.8450875485145
7095833,1,1,
7095841,1,1,15.0428247575756
7095841,1,2,15.0428247575756
7095842,1,2,11.0262650283623
7095849,1,1,9.11175888253953
7095851,1,1,9.11175888253953
7095852,1,1,17.3091427161719
7095857,1,1,9.639394748061
7095858,1,3,
7095867,1,1,29.7089777273458
7095876,1,2,18.2795055099353
7095876,1,3,18.2795055099353
7095878,1,2,11.9169577220084
7095879,1,2,14.6417452429464
7095879,1,4,14.6417452429464
7095884,1,1,9.452122648426
7095894,1,1,11.252166888995
7095895,1,1,15.3791651786096
7095904,1,2,18.0699423572856
7095913,1,2,3.24456082702403
7095914,1,1,4.51094901612967
7095915,1,1,5.98900754821424
7095917,1,1,3.99311424360734
7095923,1,1,3.75591236538263
7095924,1,1,4.52249517726648
7095925,1,1,4.59979089301769
7095926,1,1,5.36445304086994
7095928,1,1,4.41900991365068
7095928,1,2,4.41900991365068
7095931,1,1,4.60866931913763
7095936,1,1,5.2750635521894
7095938,1,1,7.34305237135825
7095942,1,1,6.79382061920198
7095942,1,2,6.79382061920198
7095944,1,5,7.86615460635304
7095946,1,1,7.78168231710781
7095947,1,1,8.54755668178837
7095948,1,1,
7095948,1,2,8.17341859058886
7095950,1,2,7.65533465197506
7095954,1,1,7.89031537032956
7095956,1,1,6.39976023492323
7095956,1,2,6.39976023492323
7095962,1,1,8.5190812750454
7095977,1,1,4.25463239063978
7095979,1,2,
7095985,1,2,6.35140594733014
7095986,1,2,6.43180164525783
7095987,1,1,4.94022007123512
7095991,1,1,4.68009562970375
7095991,1,3,4.68009562970375
7096003,1,2,6.59616580662749
7096004,1,1,10.1828174495683
7096005,1,1,8.28244012851636
7096020,1,1,4.76067613080184
7096022,1,2,2.99160447177385
7096025,1,1,
7096025,1,2,10.9814344525059
7096027,1,1,8.90625752077559
7096031,1,1,6.59616580662749
7096031,1,2,6.59616580662749
7096032,1,1,4.64493017791743
7096034,1,1,7.43829807604166
7096035,1,1,4.30117026399374
7096036,1,4,5.94210902769767
7096047,1,1,11.7087624009318
7096048,1,1,17.6695700740142
7096057,1,1,19.4173217015042
7096061,1,2,21.9250751731603
7096061,1,3,21.9250751731603
7096064,1,1,22.7427943008497
7096068,1,1,24.202020939538
7096071,1,1,18.7220396106776
7096071,1,2,18.7220396106776
7096072,1,1,17.0882322343087
7096073,1,1,23.6116602374732
7096074,1,1,21.9212140391753
7096075,1,1,22.3631796040529
7096075,1,2,22.3631796040529
7096077,1,1,18.280530354321
7096077,1,2,18.280530354321
7096080,1,1,19.6466318292892
7096083,1,1,16.5041393131397
7096085,1,2,22.3631796040529
7096096,1,1,11.9634484998609
7096097,1,1,9.00707164706356
7096097,1,2,9.00707164706356
7096099,1,2,10.6654891511527
7096105,1,2,18.8893281899786
7096108,1,1,18.0349953186033
7096116,1,2,21.3380321972467
7096118,1,1,18.4320075692956
7096124,1,1,16.2849839733128
7096124,1,3,16.2849839733128
7096125,1,1,19.0650597180399
7096131,1,1,16.6203773387296
7096135,1,1,20.1720800306925
7096136,1,1,18.9482045686803
7096139,1,2,34.1830957261525
7096141,1,2,32.5988811548419
7096156,1,1,20.8886141164837
7096156,1,2,20.8886141164837
7096156,1,3,20.8886141164837
7096161,1,1,20.8766943111359
7096163,1,1,
7096181,1,1,
7096197,1,1,30.4305692176292
7096197,1,2,30.4305692176292
7096197,1,4,
7096201,1,1,28.8366343423865
7096211,1,2,10.1181565840124
7096219,1,5,14.1880130119667
7096229,1,1,15.6337151285801
7096230,1,1,17.2768102769746
7096231,1,1,10.9232000647223
7096232,1,1,17.8353701582644
7096232,1,3,17.8353701582644
7096233,1,1,13.8303858365796
7096234,1,1,
7096234,1,2,13.4155564120026
7096256,1,2,15.2774315781581
7096290,1,1,10.4061443068839
7096291,1,2,12.7884774085753
7096293,1,2,11.7692806231737
7096295,1,1,6.40991498444209
7096295,1,4,6.40991498444209
7096297,1,1,19.6894547072305
7096298,1,1,19.2421741189441
7096299,1,2,15.2889927701457
7096306,1,1,14.6097989684999
7096319,1,2,15.5890709061826
7096319,1,4,15.5890709061826
7096320,1,4,8.75622731395442
7096322,1,1,10.3965618672498
7096322,1,3,10.3965618672498
7096322,1,4,10.3965618672498
7096334,1,1,15.8327647231494
7096334,1,4,15.8327647231494
7096334,1,7,
7096336,1,2,15.5394803708971
7096343,1,1,18.1771399293874
7096343,1,2,18.1771399293874
7096344,1,5,13.2369338564973
7096349,1,1,6.60283156807658
7096350,1,1,10.8556865760202
7096351,1,1,
7096352,1,1,10.4093938012579
7096359,1,1,11.641263258338
7096359,1,2,11.641263258338
7096359,1,4,11.641263258338
7096362,1,1,10.8556865760202
7096363,1,1,
7096378,1,1,29.8367509983349
7096386,1,1,26.9641486012193
7096388,1,2,31.5876101140648
7096394,1,1,29.3384552437354
7096410,1,1,13.2878536516703
7096416,1,1,6.83543908381114
7096417,1,2,7.3829979791399
7096420,1,1,7.76649322201319
7096433,1,1,13.291131551855
7096435,1,4,22.0961167636494
7096444,1,1,13.9117998513927
7096445,1,4,17.8394727706709
7096468,1,3,18.7903977416306
7096476,1,1,25.1999183302045
7096476,1,2,25.1999183302045
7096479,1,1,8.58035747013009
7096484,1,1,
7096488,1,1,21.9796796354111
7096496,1,1,6.3797431448904
7096501,1,2,15.1092502707134
7096502,1,1,12.5453613287136
7096511,1,1,46.296559394714
7096514,1,1,19.4224046548515
7096515,1,1,34.5930649344594
7096530,1,1,18.5300904785477
7096537,1,1,15.5448004804743
7096549,1,2,9.43017161311944
7096553,1,1,15.7946142186433
7096556,1,1,9.96296289610698
7096558,1,1,9.94431353723933
7096559,1,2,9.78682323746725
7096560,1,1,20.9931227101495
7096564,1,1,13.8179066395136
7096572,1,2,15.7745076191161
7096578,1,1,19.8800649960598
7096579,1,1,19.8800649960598
7096584,1,1,21.2934799095784
7096599,1,1,34.2598892103216
7096611,1,1,15.3345401543517
7096613,1,2,28.8777075792437
7096624,1,1,97.0815670361181
7096625,1,1,26.5431177279944
7096626,1,2,123.167264256096
7096629,1,1,33.6710102891468
7096633,1,3,103.901348558066
7096638,1,2,113.048620796075
7096641,1,1,188.47909249486
7096642,1,1,
7096642,1,5,21.5596947579799
7096643,1,1,29.2389174277095
7096645,1,2,33.3922979029293
7096645,1,3,33.3922979029293
7096647,1,1,31.6906096493951
7096647,1,5,31.6906096493951
7096648,1,1,134.284069641918
7096651,1,1,
7096651,1,3,28.0101162718514
7096652,1,2,16.2995686538801
7096653,1,2,35.8573865971449
7096654,1,1,37.7330325962734
7096656,1,1,145.017700954614
7096657,1,1,141.49861748424
7096662,1,1,22.8486811048954
7096664,1,1,122.181589127003
7096679,1,3,25.2091046446663
7096680,1,2,19.8061754800172
7096680,1,3,19.8061754800172
7096689,1,2,20.6126192334061
7096694,1,1,27.4079113682573
7096694,1,2,27.4079113682573
7096699,1,2,20.495249183211
7096701,1,2,34.2598892103216
7096702,1,1,33.4056943754592
7096706,1,3,
7096706,1,4,
7096709,1,1,35.9916110402154
7096710,1,2,33.3204318222043
7096713,1,1,13.1380825862853
7096714,1,1,33.3204318222043
7096719,1,1,45.3659232814232
7096719,1,3,
7096720,1,1,39.1557137071026
7096720,1,2,39.1557137071026
7096720,1,3,39.1557137071026
7096726,1,1,13.9023183761058
7096727,1,1,31.4487059141026
7096728,1,2,32.5740723876614
7096729,1,2,10.6894992479526
7096732,1,1,16.3099635072063
7096733,1,1,27.6490809666608
7096733,1,2,
7096737,1,2,24.937377192159
7096740,1,1,24.0317947501103
7096740,1,2,24.0317947501103
7096742,1,1,37.0003224791686
7096760,1,1,
7096766,1,2,36.8654412888811
7096780,1,3,8.52860718427837
7096781,1,1,8.82295166354642
7096781,1,2,8.82295166354642
7096783,1,2,14.5588291442462
7096786,1,1,16.5441614281519
7096788,1,2,15.9187217586492
7096791,1,2,17.9538316175649
7096793,1,1,
7096795,1,1,19.1954632946359
7096803,1,1,9.40652431735938
7096808,1,1,9.67443917442962
7096809,1,3,10.0991497130136
7096814,1,1,8.79494470402692
7096816,1,1,10.0051746210867
7096822,1,1,10.244683220554
7096823,1,1,8.89605261069888
7096824,1,2,8.3419384464127
7096824,1,3,8.3419384464127
7096826,1,1,8.11072421242568
7096827,1,1,9.51275276538219
7096827,1,4,9.51275276538219
7096827,1,5,9.51275276538219
7096828,1,1,8.77714523783072
7096830,1,1,8.30421711076826
7096831,1,2,7.39216814783128
7096831,1,5,7.39216814783128
7096833,1,1,7.97517513073665
7096834,1,3,7.09180202713494
7096837,1,1,11.0588322989897
7096840,1,1,9.59739412342711
7096844,1,1,9.55106850634072
7096850,1,1,6.65182222454582
7096851,1,1,9.01090039176939
7096855,1,2,7.30770854423396
7096856,1,4,6.41725093676155
7096856,1,7,6.41725093676155
7096857,1,4,6.90083963748919
7096860,1,1,8.79256022087555
7096860,1,2,8.79256022087555
7096869,1,1,
7096875,1,1,7.66307489866227
7096876,1,1,8.12087195059217
7096880,1,5,7.29611044484267
7096881,1,1,7.80036731676221
7096883,1,2,8.08167335151907
7096886,1,1,8.37211082402563
7096887,1,2,7.93267001475436
7096887,1,4,7.93267001475436
7096888,1,1,7.00837561754932
7096889,1,2,8.02087720085332
7096890,1,2,16.5668407402476
7096892,1,1,16.8033722789598
7096893,1,2,14.5636528811826
7096894,1,2,17.5102922616247
7096895,1,1,16.0456625920734
7096897,1,1,14.9666000052281
7096897,1,3,14.9666000052281
7096898,1,1,16.3129986506507
7096900,1,1,11.9363794357508
7096900,1,2,11.9363794357508
7096901,1,2,11.5857115123437
7096907,1,1,11.2540073807959
7096913,1,1,6.76309810347648
7096914,1,6,9.48043361698657
7096917,1,1,10.7304535432847
7096920,1,1,10.856508718588
7096924,1,1,16.8361487010778
7096927,1,1,16.2355507952205
7096932,1,3,31.3891997586679
7096934,1,3,11.8965984204107
7096944,1,2,32.202540161424
7096950,1,5,20.1359909602159
7096952,1,1,25.3680481175321
7096954,1,1,21.7486360463513
7096961,1,1,21.8108524152655
7096965,1,1,42.8915480679793
7096972,1,1,19.7362127738945
7096976,1,1,19.4240859299822
7096977,1,1,29.3705738623515
7096981,1,2,
7096982,1,1,188.297377332173
7096986,1,1,72.0965443935115
7096986,1,2,72.0965443935115
7096989,1,1,
7096991,1,1,224.602958001022
7096993,1,2,
7096997,1,1,258.050484032816
7096997,1,2,258.050484032816
7097001,1,1,
7097001,1,2,
7097008,1,1,43.6756445487144
7097008,1,2,43.6756445487144
7097020,1,1,76.3624880876938
7097022,1,1,
7097024,1,1,83.3931678017744
7097024,1,2,83.3931678017744
7097025,1,1,68.4713313668612
7097026,1,1,67.5591169699628
7097028,1,2,70.7248751120256
7097029,1,1,17.371760024129
7097030,1,1,67.0652229328161
7097030,1,2,67.0652229328161
7097032,1,3,52.715046270177
7097032,2,1,52.715046270177
7097034,1,3,22.2688696119371
7097034,1,6,22.2688696119371
7097036,1,1,56.3006355510771
7097048,1,1,18.9682878441766
7097071,1,2,33.1211120363681
7097077,1,2,
7097078,1,1,53.6173187500928
7097081,1,1,64.9097609793341
7097082,1,3,69.7751606865861
7097083,2,1,81.8365016968346
7097087,1,2,
7097093,1,2,47.5113994999423
7097094,1,1,61.6469802814062
7097097,1,1,38.1491976869531
7097110,1,1,71.6976205415058
7097110,1,3,71.6976205415058
7097111,1,1,57.8018146772017
7097112,1,1,44.2902245429458
7097113,1,2,52.547259847672
7097120,1,1,78.8444495580413
7097197,1,1,2.73539310522253
7097199,1,1,2.66249907545962
7097356,1,1,15.2101210596385
7097357,1,1,
7097357,1,2,86.4231874054519
7097357,1,3,86.4231874054519
7097360,1,3,77.4490565437843
7097375,1,1,61.8353918609027
7097379,1,1,46.8573355403441
7097393,1,2,220.271256105579
7097397,1,1,363.222604427051
7097397,1,2,363.222604427051
7097399,1,1,181.707216259662
7097409,1,5,14.9596819851638
7097414,1,3,23.5683863474162
7097418,1,2,30.2634765894204
7097419,1,1,21.0365455421728
7097421,1,1,
7097421,1,2,13.6733068873832
7097421,1,3,13.6733068873832
7097421,1,4,13.6733068873832
7097422,1,1,16.1401124393669
7097423,1,1,25.9231123148383
7097426,1,1,27.6439997013462
7097426,1,2,
7097430,1,2,20.2043597465209
7097435,1,2,
7097438,1,1,7.51184429788019
7097438,1,2,
7097454,1,1,13.3066945371982
7097463,1,1,10.3948786787954
7097471,1,2,15.341419258923
7097471,1,3,15.341419258923
7097473,1,2,20.3362094889905
7097476,1,3,17.8449767715061
7097480,1,2,17.3176594810618
7097481,1,1,11.9866968776234
7097482,1,1,20.0755988679443
7097482,1,3,20.0755988679443
7097484,1,1,15.3903418136
7097486,1,1,17.8311460234143
7097487,1,2,24.3635568424891
7097488,1,2,17.5832073560377
7097488,1,3,
7097493,1,1,13.0726497653383
7097496,1,2,17.5977430496177
7097516,1,1,8.88291526689133
7097517,1,1,14.259105530861
7097518,1,1,8.418367995032
7097518,1,2,8.418367995032
7097521,1,4,6.44682208802793
7097523,1,1,3.9955135264361
7097526,1,1,16.6029299030079
7097526,1,2,16.6029299030079
7097526,1,3,16.6029299030079
7097528,1,1,15.2741876050092
7097533,1,1,8.59827966316589
7097538,1,1,11.046636938906
7097541,1,2,11.1475993844765
7097544,1,2,20.7313101753125
7097546,1,1,17.8195626356649
7097549,1,1,18.0184574632142
7097556,1,1,20.3733594178449
7097568,1,1,13.7906951707091
7097579,1,1,4.24457034179872
7097580,1,1,3.4426657657102
7097582,1,1,3.35544713811445
7097597,1,2,
7097599,1,1,14.1212320864414
7097605,1,1,16.7749422746007
7097606,1,2,
7097607,1,2,15.8233596876492
7097609,1,2,14.0652086112437
7097610,1,1,5.00960018716689
7097610,1,2,5.00960018716689
7097612,1,1,6.99005244305519
7097614,1,5,3.66646017257955
7097615,1,1,6.89908296666168
7097615,1,2,6.89908296666168
7097617,1,1,10.9897157337279
7097618,1,1,9.87064632948121
7097621,1,2,
7097624,1,1,17.291863481859
7097625,1,1,27.7366100422022
7097626,1,1,23.7763122875562
7097628,1,1,
7097629,1,2,29.1861413938632
7097630,1,1,24.0502639185915
7097636,1,1,13.2555616760546
7097640,1,2,17.619688122709
7097652,1,2,21.2825149729991
7097653,1,3,27.4592359604966
7097655,1,1,21.3857751830723
7097657,1,1,16.2708309683389
7097662,1,1,27.0828784143577
7097668,1,1,10.0514085259425
7097669,1,1,17.8433284710563
7097670,1,1,24.0203312137216
7097670,1,2,24.0203312137216
7097671,1,1,22.8824739106547
7097673,1,2,22.2541067384594
7097675,1,2,20.4384527101103
7097677,1,2,20.5942265195892
7097679,1,1,26.8851527568467
7097681,1,1,24.2127570669684
7097683,1,1,24.8259718798279
7097684,1,1,30.7886688979584
7097685,1,2,27.6813347636729
7097690,1,2,25.7662080584337
7097691,1,2,7.98998724457297
7097697,1,1,11.8425671738402
7097698,1,1,7.18171297970472
7097698,1,3,7.18171297970472
7097699,1,1,8.90456316583176
7097702,1,1,16.0963464277108
7097707,1,2,117.237573850805
7097708,1,1,102.500082018542
7097709,1,2,32.8394397427166
7097710,1,1,38.4684003603377
7097710,1,2,38.4684003603377
7097715,1,1,30.7869518768613
7097724,1,1,14.7776797936339
7097729,1,2,25.7784266883309
7097733,1,1,91.1671462757883
7097739,1,1,35.8581119645655
7097751,1,1,
7097753,1,1,39.7349979470817
7097769,1,4,37.5868464958607
7097771,1,1,16.2114119684502
7097772,1,1,57.8989945239832
7097775,1,2,20.4809286415637
7097777,1,1,57.8989945239832
7097780,1,3,15.0014995048736
7097792,1,1,14.4582290880435
7097796,1,1,15.5448004804743
7097797,1,1,19.2002402733086
7097797,1,2,19.2002402733086
7097807,1,1,14.1253852035284
7097810,1,2,21.3601893291485
7097812,1,1,
7097819,1,2,50.2710563030197
7097821,1,1,25.4648584269912
7097825,1,1,25.8699635941325
7097826,1,3,24.4818175023048
7097826,1,5,24.4818175023048
7097828,1,1,30.1864260770187
7097830,1,3,32.9189551625398
7097834,1,2,29.8556855623883
7097836,1,1,25.8295491893009
7097844,1,1,25.7124078571667
7097850,1,1,27.0315777790541
7097850,1,2,27.0315777790541
7097852,1,1,19.5709841762272
7097859,1,1,143.082913902274
7097864,1,1,33.0561053594959
7097865,1,1,15.7834912087199
7097866,1,2,18.2719409121715
7097892,1,1,12.6631113515542
7097894,1,1,24.7142981597354
7097896,1,2,16.8447725680281
7097903,1,1,36.5183602950869
7097904,1,1,24.6772732363479
7097917,1,1,15.6420581591032
7097919,1,1,25.7028700861248
7097923,1,1,
7097926,1,2,58.6714228154002
7097932,1,1,52.3153183136655
7097935,1,1,18.0315822716247
7097936,1,2,74.2365617186598
7097954,1,1,73.7591167703269
7097980,1,1,2.40105920133622
7097993,1,1,
7097999,1,1,2.31019899840142
7098002,1,1,2.26770420506583
7098006,1,1,2.38567923833137
7098008,1,1,4.04284824720249
7098041,1,1,3.29411652675404
7098045,1,2,4.07170160044683
7098046,1,1,3.55223885431488
7098046,1,2,3.55223885431488
7098049,1,1,28.0362955501182
7098050,1,1,40.382487804989
7098051,1,1,41.9943610113043
7098052,1,1,41.4960162263173
7098057,1,1,35.0605682776905
7098059,,,
7098061,1,1,36.3030934480182
7098062,1,1,34.9557827528099
7098070,1,1,42.162113075267
7098072,1,1,
7098073,1,1,33.6254490734799
7098073,1,2,33.6254490734799
7098074,1,1,37.1076795456455
7098075,1,1,51.5679948665727
7098082,1,1,37.8708551590446
7098082,1,3,37.8708551590446
7098084,1,1,94.0756377924203
7098084,1,6,94.0756377924203
7098093,1,1,75.719733075454
7098094,1,1,81.6040628491317
7098102,1,1,47.427073111481
7098108,1,5,232.198026636651
7098111,,,
7098116,1,1,253.686187589602
7098118,1,1,296.318342678054
7098121,1,2,258.900934760935
7098122,1,2,190.19961742872
7098129,1,1,
7098135,1,1,570.874632973191
7098138,1,1,592.331090074752
7098140,1,2,561.011732962048
7098141,1,1,495.327924467325
7098141,1,3,495.327924467325
7098146,1,2,200.099345000517
7098147,1,1,175.419930597164
7098155,1,3,222.891619993696
7098155,1,5,222.891619993696
7098156,1,14,200.188664367878
7098161,1,1,501.288383343609
7098169,1,1,337.682887352528
7098172,1,1,241.202062394663
7098176,1,1,
7098179,1,1,81.1343153554214
7098180,1,1,123.65474785893
7098182,1,1,8.99586878103902
7098191,1,4,7.31056363274442
7098192,1,1,27.9465456683463
7098195,1,1,119.218983904604
7098199,1,2,97.126357383443
7098200,1,1,100.178721504913
7098201,1,1,97.1267563332363
7098204,1,1,68.488165396055
7098205,1,1,104.721548824937
7098205,1,3,104.721548824937
7098207,1,1,85.3878147105648
7098217,1,1,
7098220,1,1,47.8843267332505
7098226,1,1,12.1494238559307
7098231,1,1,12.7267156263014
7098232,1,1,14.3727576681978
7098232,1,2,14.3727576681978
7098240,1,1,92.0305815913888
7098243,1,2,86.7101787106014
7098255,1,2,80.7163244608521
7098261,1,1,52.4996211451118
7098261,1,2,52.4996211451118
7098267,1,1,294.568904850445
7098270,1,1,267.66711867906
7098273,1,1,
7098279,1,1,231.536172943302
7098280,1,4,243.521193951346
7098288,1,1,92.7497665308484
7098288,1,2,92.7497665308484
7098291,1,2,
7098293,1,2,75.5330306841795
7098293,1,3,75.5330306841795
7098295,1,1,72.9409637902842
7098296,1,1,100.704737559941
7098309,1,1,57.3068598653357
7098309,1,2,57.3068598653357
7098311,1,1,85.5058580681151
7098314,1,2,220.03663299091
7098316,1,1,76.9569536784382
7098317,1,2,249.24294574436
7098326,3,1,58.2421675435423
7098326,4,1,58.2421675435423
7098326,5,2,58.2421675435423
7098327,1,1,58.5741765275732
7098328,1,1,54.7875719482493
7098328,1,3,54.7875719482493
7098329,1,1,51.2823524592921
7098332,1,1,62.8189413792695
7098334,1,1,38.8144149293958
7098334,1,4,38.8144149293958
7098337,1,2,39.7246978388129
7098345,1,2,347.028579161742
7098358,1,1,
7098359,1,2,209.522306550241
7098360,1,1,215.855147746546
7098363,1,1,392.538323259097
7098365,1,1,287.220627535064
7098376,1,1,33.4776468762405
7098376,1,2,33.4776468762405
7098377,1,1,24.0054359536471
7098377,2,2,24.0054359536471
7098377,3,2,24.0054359536471
7098377,3,4,24.0054359536471
7098378,1,1,20.2482181334296
7098379,1,1,25.9076057080854
7098380,1,2,27.4464129778201
7098380,2,1,27.4464129778201
7098380,2,2,
7098383,1,2,
7098384,1,1,31.5231097273646
7098385,1,2,31.7956979144684
7098388,1,2,42.0450101846088
7098392,1,1,49.6214392627677
7098393,1,2,40.6621050699499
7098395,1,2,39.5681998422738
7098396,1,1,64.6923034394704
7098398,1,1,42.2636259645521
7098404,1,1,27.2476473470016
7098407,1,1,34.7912656687448
7098412,1,1,10.4339077331007
7098412,1,2,
7098412,1,3,10.4339077331007
7098413,1,1,9.63952038996785
7098418,1,1,8.65889119294658
7098438,1,1,
7098440,1,1,
7098443,1,1,11.3388103216458
7098446,1,1,8.74448220011452
7098447,1,1,8.06466335587772
7098447,1,2,8.06466335587772
7098448,1,1,5.38010596158008
7098451,1,2,6.2691701581502
7098468,1,1,10.916611869458
7098475,1,1,19.5719816747355
7098476,1,2,16.0317697728237
7098484,1,2,15.9493172460189
7098485,1,2,
7098486,1,4,13.9758063607918
7098487,1,1,15.4860138836636
7098487,1,2,
7098491,1,1,
7098494,1,1,18.4159329766162
7098516,1,1,13.449959962553
7098517,1,2,14.2366023497354
7098521,1,1,15.3113130695182
7098524,1,1,13.4215443222933
7098537,1,1,9.67888962747366
7098549,1,1,16.1445049090743
7098552,1,1,13.6236249847125
7098557,1,1,11.9376338453925
7098558,1,1,10.8555619061395
7098567,1,1,12.4007273244353
7098571,1,1,5.34817653633168
7098574,1,1,8.6264582007511
7098575,1,2,8.88291526689133
7098586,1,1,7.83250603485545
7098586,1,2,7.83250603485545
7098592,1,1,4.2561309710708
7098597,1,1,9.6604353268436
7098598,1,1,12.1423168532455
7098599,1,3,7.40681022513911
7098599,1,4,7.40681022513911
7098599,1,7,7.40681022513911
7098601,1,2,5.25571870291109
7098602,1,1,4.4999587619701
7098604,1,2,12.820674643608
7098608,1,1,5.04672695628204
7098609,1,1,7.45805372017619
7098610,1,2,12.0387868197041
7098614,1,1,3.59850735451639
7098630,1,1,10.7143104037863
7098632,1,1,9.80430657645871
7098636,1,1,10.7876492346671
7098637,1,6,4.63023162971764
7098639,1,1,8.95851375961105
7098639,1,2,
7098642,1,1,10.6185282362308
7098651,1,1,14.7811977789346
7098661,1,1,9.86896292092774
7098665,1,1,10.6185282362308
7098666,1,4,
7098671,1,1,18.8202712478221
7098671,1,3,18.8202712478221
7098672,1,1,26.0586851880409
7098679,1,3,13.4452426699259
7098684,1,1,23.065326901942
7098685,1,1,17.140672645116
7098685,1,3,17.140672645116
7098686,1,1,20.8508181286827
7098686,1,3,20.8508181286827
7098687,1,1,20.939363731571
7098696,1,1,23.6917925708837
7098699,1,3,17.625024997553
7098702,1,1,22.8558820294815
7098706,1,1,
7098708,1,1,17.0345699501692
7098710,1,1,8.04007122974782
7098711,1,2,14.6116691038763
7098711,1,3,14.6116691038763
7098713,1,1,37.7122053486445
7098716,1,1,26.907679325269
7098720,1,1,23.3600626448707
7098738,1,1,
7098750,1,1,4.03860923965869
7098754,1,2,8.65505487179961
7098754,1,3,8.65505487179961
7098757,1,1,7.50349389826895
7098763,1,1,6.21734317128414
7098770,1,2,6.35301612587652
7098771,1,2,3.9171411947947
7098772,1,1,7.48793589654115
7098782,1,2,3.92893123745481
7098784,1,2,4.82363000439175
7098785,1,2,6.7028805887987
7098792,1,1,8.48114260211916
7098795,1,2,7.28199465086001
7098796,1,2,
7098806,1,1,5.4157309846158
7098806,1,2,5.4157309846158
7098809,1,1,4.64887409712416
7098809,1,2,4.64887409712416
7098813,1,1,7.84104238716447
7098815,1,1,5.88238779461459
7098819,1,2,4.09390924491372
7098838,1,1,
7098842,1,1,2.83530921891703
7098842,1,5,2.83530921891703
7098855,1,1,4.11767145623021
7098856,1,1,5.1823366937252
7098858,1,1,3.99413208144321
7098882,1,1,18.5724145641148
7098882,1,2,18.5724145641148
7098888,1,1,18.9668026225607
7098889,1,3,
7098890,1,1,
7098894,1,1,10.1762124058328
7098894,1,2,10.1762124058328
7098900,1,1,17.4000793441159
7098904,1,1,
7098904,1,2,
7098905,1,1,17.3440558689182
7098906,1,1,13.3352578005429
7098913,1,1,18.9482045686803
7098913,1,2,18.9482045686803
7098913,1,3,18.9482045686803
7098916,1,1,13.2693466229061
7098921,1,2,13.8066681098962
7098922,1,1,15.3734019521872
7098922,2,1,
7098923,1,2,12.96899334923
7098924,1,1,12.3506009704148
7098926,1,1,15.9119427066299
7098926,1,2,15.9119427066299
7098927,1,2,11.9006516708722
7098927,1,3,
7098928,1,3,10.7747776878465
7098932,1,1,22.1155777048436
7098934,1,1,27.2272735569802
7098935,1,1,25.250537047784
7098935,1,3,25.250537047784
7098939,1,3,19.6010132136052
7098941,1,1,16.9552762403801
7098947,1,2,25.4495128386221
7098948,1,1,18.4911165699338
7098948,1,2,18.4911165699338
7098951,1,2,18.0867347163019
7098952,1,1,16.8413926897907
7098954,1,4,11.7079758058434
7098957,1,1,21.3415692728033
7098959,1,1,23.5728686192569
7098961,1,1,24.8259718798279
7098975,1,2,27.2466775008669
7098976,1,1,
7098976,1,4,26.8867874837936
7098979,1,1,18.7771181350536
7098979,1,2,18.7771181350536
7098984,1,1,23.1963270123732
7098987,1,1,20.1285147857244
7098987,1,2,20.1285147857244
7098995,1,1,15.8863770402172
7098998,1,3,15.6337151285801
7098999,1,2,8.64355708060793
7099004,1,1,10.2213763139067
7099008,1,1,14.2734335553127
7099012,1,1,13.0791246224066
7099021,1,1,15.3994703985452
7099024,1,1,18.7283715876333
7099030,1,1,13.2402425026937
7099040,1,1,15.1153925928682
7099043,1,1,11.207351801867
7099046,1,1,18.2539446673228
7099063,1,1,46.6065025081913
7099065,1,1,42.4121734568553
7099068,1,1,43.1188750984599
7099075,1,3,
7099076,1,1,15.4670560129986
7099081,1,2,21.4813480978033
7099084,1,1,25.4887386241207
7099084,1,2,25.4887386241207
7099087,1,1,22.8674468226769
7099090,1,1,22.1403512099014
7099093,1,1,20.6146453257516
7099099,1,2,22.1666053513401
7099111,1,1,11.6046306714185
7099112,1,1,12.5453613287136
7099113,1,2,10.6313246171979
7099118,1,1,12.9938411987974
7099119,1,2,10.9922982428441
7099120,1,1,7.5256807298581
7099125,1,2,9.98975414011055
7099128,1,1,13.9108828927972
7099129,1,1,11.9571445886147
7099130,1,1,10.9349383668362
7099133,1,1,14.6531197569408
7099137,1,1,11.5507708326324
7099146,1,2,13.1046685804696
7099148,1,1,14.6531197569408
7099149,1,2,14.5031285676824
7099150,1,2,18.1169725283134
7099154,1,1,10.8745621787905
7099155,1,1,14.5376209617179
7099157,1,2,11.382381696594
7099158,1,2,14.4296448690486
